title,url,time,source,file_type,file_type_2
信息科学实验教学中心召开教学研讨会 / “电路基本理论”课程组召开教学研讨会,https://www.teach.ustc.edu.cn/?attachment_id=3616,2013-03-04,教务处,教学简报,
计算机学院携手企业共建计算机系统创新教育实践平台,https://www.teach.ustc.edu.cn/?attachment_id=3615,2013-01-23,教务处,教学简报,
物理实验中心承办第二届全国大学生物理实验竞赛,https://www.teach.ustc.edu.cn/?attachment_id=3614,2013-01-21,教务处,教学简报,
我校教学研究与建设取得一批省级成果,https://www.teach.ustc.edu.cn/?attachment_id=3613,2013-01-15,教务处,教学简报,
我校3门视频公开课入选教育部第二批“精品视频公开课”名单 / 吴家睿教授主讲的《系统生物学与生命》视频公开课向公众开放,https://www.teach.ustc.edu.cn/?attachment_id=3612,2013-01-13,教务处,教学简报,
教育部对我校“十一五”国家级实验教学示范中心进行验收 / 数学学院举办微积分课程助教培训工作,https://www.teach.ustc.edu.cn/?attachment_id=3611,2013-01-10,教务处,教学简报,
2011—2012学年第一学期本科教学检查及课堂教学学生问卷结果通报,https://www.teach.ustc.edu.cn/?attachment_id=3643,2012-05-02,教务处,教学简报,
生命学院医药生物技术课程组开展教学活动 / 我校3门课程入选教育部2012年第一批精品视频公开课建设计划,https://www.teach.ustc.edu.cn/?attachment_id=3642,2012-04-26,教务处,教学简报,
“计算机程序设计与计算思维”教学交流研讨会召开 / 物理学院力学和热学课程组联合召开工作研讨会,https://www.teach.ustc.edu.cn/?attachment_id=3641,2012-04-10,教务处,教学简报,
我校3种教材入选2011年度普通高等教育精品教材 / 我校启动实施“国家级大学生创新创业训练计划”项目,https://www.teach.ustc.edu.cn/?attachment_id=3640,2012-03-23,教务处,教学简报,
2011-2012学年第二学期补考和免修考试小结 / 数学学院召开微积分课程教学研讨会,https://www.teach.ustc.edu.cn/?attachment_id=3639,2012-03-16,教务处,教学简报,
2011秋季学期“大学物理-综合性实验”课程小结 / 数学学院召开“线性代数与解析几何”教学研讨会,https://www.teach.ustc.edu.cn/?attachment_id=3638,2012-03-05,教务处,教学简报,
2012年春季学期开学初教学秩序检查情况通报,https://www.teach.ustc.edu.cn/?attachment_id=3637,2012-02-20,教务处,教学简报,
我校向守平教授荣获第六届高等学校教学名师奖 / 计算机学院召开“计算思维”专题教学研讨会,https://www.teach.ustc.edu.cn/?attachment_id=3662,2011-09-16,教务处,教学简报,
潜心教改结硕果，激情献策谋发展 / 2011级本科新生入学考试顺利结束,https://www.teach.ustc.edu.cn/?attachment_id=3661,2011-08-29,教务处,教学简报,
华罗庚科技英才班召开教学研讨会,https://www.teach.ustc.edu.cn/?attachment_id=3660,2011-07-20,教务处,教学简报,
我校5门课程入选教育部2011年精品视频公开课建设计划,https://www.teach.ustc.edu.cn/?attachment_id=3659,2011-06-21,教务处,教学简报,
“数学物理方程”课程组第二次教学研讨会召开,https://www.teach.ustc.edu.cn/?attachment_id=3658,2011-06-01,教务处,教学简报,
《数字信号处理》课程教学实践,https://www.teach.ustc.edu.cn/?attachment_id=3657,2011-05-30,教务处,教学简报,
中国科大2019-2020学年本科教学质量报告,https://www.teach.ustc.edu.cn/?attachment_id=12752,2020-12-23,教务处,教学研究建设,
中国科大2018-2019学年本科教学质量报告,https://www.teach.ustc.edu.cn/?attachment_id=10965,2019-12-25,教务处,教学研究建设,
中国科大2017-2018学年本科教学质量报告,https://www.teach.ustc.edu.cn/?attachment_id=9136,2019-01-03,教务处,教学研究建设,
中国科大2016-2017学年本科教学质量报告,https://www.teach.ustc.edu.cn/?attachment_id=7563,2017-12-19,教务处,教学研究建设,
中国科大2015-2016学年本科教学质量报告,https://www.teach.ustc.edu.cn/?attachment_id=5933,2016-12-14,教务处,教学研究建设,
本科教学质量报告2014,https://www.teach.ustc.edu.cn/?attachment_id=4582,2015-12-01,教务处,教学研究建设,
本科教学质量报告2013,https://www.teach.ustc.edu.cn/?attachment_id=4497,2014-11-06,教务处,教学研究建设,
本科教学质量报告2012,https://www.teach.ustc.edu.cn/?attachment_id=4500,2013-12-30,教务处,教学研究建设,
本科教学质量报告2011,https://www.teach.ustc.edu.cn/?attachment_id=4501,2012-11-02,教务处,教学研究建设,
本科教学质量报告2010,https://www.teach.ustc.edu.cn/?attachment_id=2751,2011-09-14,教务处,教学研究建设,
[2010]18号 关于成立教务处教学研究办公室的通知,https://www.teach.ustc.edu.cn/?attachment_id=2388,2010-12-20,教务处,教学研究建设,
[2010]08号 关于公布2010年校级教学质量与教学改革工程项目名单的通知,https://www.teach.ustc.edu.cn/?attachment_id=2378,2010-05-18,教务处,教学研究建设,
[2010]07号 关于对我校部分教学研究和建设项目进行结题验收的通知,https://www.teach.ustc.edu.cn/?attachment_id=2377,2010-05-18,教务处,教学研究建设,
[2010]05号 关于公布2010年度校级精品课程的通知,https://www.teach.ustc.edu.cn/?attachment_id=2375,2010-05-18,教务处,教学研究建设,
[2009]12号 关于对我校精品课程建设工作进行年度检查的通知(2009),https://www.teach.ustc.edu.cn/?attachment_id=2364,2009-12-02,教务处,教学研究建设,
[2009]03号 关于公布2009年度校级精品课程的通知,https://www.teach.ustc.edu.cn/?attachment_id=2355,2009-06-29,教务处,教学研究建设,
[2008]06号 关于公布2008年度校级精品课程名单的通知,https://www.teach.ustc.edu.cn/?attachment_id=2336,2008-11-03,教务处,教学研究建设,
[2008]03号 关于召开2005年省级教学研究重点项目结题验收（鉴定）会的通知,https://www.teach.ustc.edu.cn/?attachment_id=2333,2008-05-08,教务处,教学研究建设,
[2007]20号 关于教学研究建设经费使用及教学研究建设项目结题检查有关事项的通知,https://www.teach.ustc.edu.cn/?attachment_id=2326,2007-12-19,教务处,教学研究建设,
[2006]16号 关于批准2006年度校级教学研究项目的通知,https://www.teach.ustc.edu.cn/?attachment_id=2294,2006-09-02,教务处,教学研究建设,
[2006]11号 关于召开2003年省级教学研究重点项目结题验收（鉴定）会的通知,https://www.teach.ustc.edu.cn/?attachment_id=2289,2006-06-05,教务处,教学研究建设,
[2006]08号 关于开展2003年省级教学研究项目结题工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2286,2006-05-16,教务处,教学研究建设,
[2006]02号 关于2006年度校级精品课程申报工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2280,2006-03-28,教务处,教学研究建设,
[2005]34号 关于开展第七次优秀教育教学研究论文评选工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2274,2005-12-05,教务处,教学研究建设,
教务处PPT模板,https://www.teach.ustc.edu.cn/document/doc-misc/10319.html,2019-09-16,教务处,其他资料,
中国科学技术大学教材选用审批表,http://gradschool.ustc.edu.cn/static/upload/article/file/1652665677709/8077936c2d5644ff8ae2279143a30303.docx,2022-05-16,研究生院,培养工作,课程管理
研究生课程退选单,http://gradschool.ustc.edu.cn/static/upload/article/file/7e215f7d00c0488f9736e12d71f8c8da.doc,2021-06-10,研究生院,培养工作,课程管理
研究生课程安排变动、调课申请表,http://gradschool.ustc.edu.cn/static/upload/article/file/e3da853f516644d889f0a84b93a4bb59.doc,2020-11-26,研究生院,培养工作,课程管理
研究生教材出版项目申请表,http://gradschool.ustc.edu.cn/static/upload/article/picture/26337e7e723e41829aa99f4966df9294.doc,2020-03-10,研究生院,培养工作,课程管理
研究生教学用书申报表,http://gradschool.ustc.edu.cn/static/upload/article/picture/eb22c72cd6134127b6b5cdf5655e6721.doc,2020-03-10,研究生院,培养工作,课程管理
研究生课程教材、讲义胶印报送单,http://gradschool.ustc.edu.cn/static/upload/article/picture/710432be66404b5b96fb7d37b217dd72.doc,2020-03-10,研究生院,培养工作,课程管理
研究生课程进修申请表,http://gradschool.ustc.edu.cn/static/upload/article/picture/28c1ccc9d10c44a99f8d58a20f49f325.doc,2020-03-10,研究生院,培养工作,课程管理
研究生课程开课计划表,http://gradschool.ustc.edu.cn/static/upload/article/picture/b952d4eb50b14cfc9c44f50c0c6a66a0.doc,2020-03-10,研究生院,培养工作,课程管理
研究生课程考试试卷胶印报送单,http://gradschool.ustc.edu.cn/static/upload/article/picture/6f3eea360276407cb26cfea5333129be.doc,2020-03-10,研究生院,培养工作,课程管理
研究生课程调整申请表,http://gradschool.ustc.edu.cn/static/upload/article/picture/f801ea9d52b044c89df6a3c4e50fefe3.doc,2020-03-10,研究生院,培养工作,课程管理
研究生试卷装订封面,http://gradschool.ustc.edu.cn/static/upload/article/picture/b69f837c7e9a4ab3b06bd74fa849212e.doc,2020-03-10,研究生院,培养工作,课程管理
增设研究生课程申请表,http://gradschool.ustc.edu.cn/static/upload/article/picture/34a5317ec5144d76bed2d00c76de83ae.doc,2020-03-10,研究生院,培养工作,课程管理
著作权转让意向声明,http://gradschool.ustc.edu.cn/static/upload/article/picture/ef282eee42404633809b15f713cd9938.doc,2020-03-10,研究生院,培养工作,课程管理
代培研究生成绩单(中英文),http://gradschool.ustc.edu.cn/static/upload/article/picture/9a061e263e47436995a4160f95d63ded.doc,2020-03-10,研究生院,培养工作,成绩管理
结业证书和进修证书翻译模板,http://gradschool.ustc.edu.cn/static/upload/article/picture/bcd45140587a476fbb9bcede535a8ac5.doc,2020-03-10,研究生院,培养工作,成绩管理
研究生成绩单(中英文),http://gradschool.ustc.edu.cn/static/upload/article/picture/fed1199e0b254badbf969ceded34c6b6.doc,2020-03-10,研究生院,培养工作,成绩管理
研究生成绩登记表,http://gradschool.ustc.edu.cn/static/upload/article/picture/9bc68961cd524c529b47a4513e564e25.doc,2020-03-10,研究生院,培养工作,成绩管理
中国科学技术大学研究生公派出国、赴港澳台地区审批表,http://gradschool.ustc.edu.cn/static/upload/article/picture/550cf8b2bb64475d9db7b053c3beb802.doc,2020-05-11,研究生院,培养工作,研究生教育国际化
内地的中国居民赴港工作同意书,http://gradschool.ustc.edu.cn/static/upload/article/picture/376feced5f6f4860b31a48943f18df0c.doc,2020-04-13,研究生院,培养工作,研究生教育国际化
派遣书（英文）,http://gradschool.ustc.edu.cn/static/upload/article/picture/64b23293aa9a4649a7d3dad23e5ba91a.doc,2020-04-13,研究生院,培养工作,研究生教育国际化
英文授课课酬领取审批表,http://gradschool.ustc.edu.cn/static/upload/article/picture/4b72193eecef4566b79d801c7a34626c.docx,2020-03-10,研究生院,培养工作,研究生教育国际化
英文授课延续申请表,http://gradschool.ustc.edu.cn/static/upload/article/picture/2012db36a5b9484684a01a0f8761ca61.docx,2020-03-10,研究生院,培养工作,研究生教育国际化
中国科学技术大学国际学生奖学金,http://gradschool.ustc.edu.cn/static/upload/article/picture/73650759a2004829b7ed699ba016f68d.doc,2020-03-10,研究生院,培养工作,研究生教育国际化
工程博士研究生学位论文开题报告,http://gradschool.ustc.edu.cn/static/upload/article/file/1701393389132/b475745c01b4488e99b9c985f1417fe8.doc,2023-12-01,研究生院,培养工作,培养计划
研究生培养计划和成绩登记表2020版,http://gradschool.ustc.edu.cn/static/upload/article/file/1637684529276/8000f183a24944a796b0e60ea8dae23b.doc,2021-11-23,研究生院,培养工作,培养计划
研究生培养计划和成绩登记表（化学院）,http://gradschool.ustc.edu.cn/static/upload/article/file/4520e6f835cb47a6bcd5cf9309c72d3d.doc,2021-05-28,研究生院,培养工作,培养计划
研究生培养计划和成绩登记表,http://gradschool.ustc.edu.cn/static/upload/article/file/1637684460374/592eab2a041644b08d94382394567f38.doc,2021-04-16,研究生院,培养工作,培养计划
教学大纲编写要求,http://gradschool.ustc.edu.cn/static/upload/article/picture/44c05267ac924ba6b18fa6be1d735960.doc,2020-03-10,研究生院,培养工作,培养计划
研究生学位论文开题报告,http://gradschool.ustc.edu.cn/static/upload/article/picture/3ed4023107324d4395799205bd5bb5ea.doc,2020-03-10,研究生院,培养工作,培养计划
研究生学位论文开题报告评审表,http://gradschool.ustc.edu.cn/static/upload/article/picture/6032bc0805c64c7b86a8ed48d08e9957.doc,2020-03-10,研究生院,培养工作,培养计划
研究生综合知识答辩评议表,http://gradschool.ustc.edu.cn/static/upload/article/picture/f47f62ffa7754a6289f5a1337eada913.doc,2020-03-10,研究生院,培养工作,培养计划
安徽省高等学校省级教学研究项目申请书,http://gradschool.ustc.edu.cn/static/upload/article/picture/9658ed2ec4bc429eaab5a185b5f292ce.doc,2020-03-10,研究生院,培养工作,教学研究
高等教育和教学研究计划项目申请书,http://gradschool.ustc.edu.cn/static/upload/article/picture/27f2b734e3c140429ab3346b49fae854.doc,2020-03-10,研究生院,培养工作,教学研究
研究生教学研究立项项目结题简表,http://gradschool.ustc.edu.cn/static/upload/article/picture/17c06a6f73cd4b14b31d8f94253b15ed.doc,2020-03-10,研究生院,培养工作,教学研究
研究生教学研究立项项目进展报告表,http://gradschool.ustc.edu.cn/static/upload/article/picture/88ac6a4872e54f9a98bff97a16d0b130.doc,2020-03-10,研究生院,培养工作,教学研究
研究生教学研究项目立项申请书,http://gradschool.ustc.edu.cn/static/upload/article/picture/786794f67b044809935173f9cbc44110.doc,2020-03-10,研究生院,培养工作,教学研究
研究生教学研究项目任务书,http://gradschool.ustc.edu.cn/static/upload/article/picture/1b27070884a74244b9a8d233c95b34ee.doc,2020-03-10,研究生院,培养工作,教学研究
中国科学技术大学优秀教学成果奖申报书,http://gradschool.ustc.edu.cn/static/upload/article/picture/24b8de45295b4479ab175e8b2f9d0e8c.doc,2020-03-10,研究生院,培养工作,教学研究
